GAMES,ROUNDS,HitSpacesInRow4,AdjMisses4,NonMissSpaces14,NonMissSpaces24,NonMissSpaces34,NonMissSpaces44,NonMissSpaces54,NoDiagHitsWithAdjHit4,HitSpacesInRow5,AdjMisses5,NonMissSpaces15,NonMissSpaces25,NonMissSpaces35,NonMissSpaces45,NonMissSpaces55,NoDiagHitsWithAdjHit5,HitSpacesInRow3,AdjMisses3,NonMissSpaces13,NonMissSpaces23,NonMissSpaces33,NonMissSpaces43,NonMissSpaces53,NoDiagHitsWithAdjHit3,HitSpacesInRow2,AdjMisses2,NonMissSpaces12,NonMissSpaces22,NonMissSpaces32,NonMissSpaces42,NonMissSpaces52,NoDiagHitsWithAdjHit2
23410,49,0.125033203263544,-0.55368709412589,-0.419485137996521,-0.526657575261468,-0.573435678898145,-0.667411562565765,-0.615489382557546,1.32550624770751,0.245321650952326,-0.411485222658239,-0.273881518562245,-0.42518532972576,-0.45833241925097,-0.483031185849188,-0.451259461268449,0.876471692828799,-0.0919115893590825,-0.608197743197761,-0.271310060005481,-0.400759717026055,-0.637691201975098,-0.676844470030203,-0.719296465300287,1.68928424521225,-0.318029624297272,-0.635943277363279,-0.250983321507457,-0.279139201311731,-0.56674601521736,-0.642999967136091,-0.629898694815688,1.38983474258934
23420,61,0.123153874959117,-0.5686688994121,-0.420999039517781,-0.516690616814319,-0.565259723940766,-0.650791087801169,-0.630052870412639,1.34805300205882,0.245321650952326,-0.411485222658239,-0.273881518562245,-0.42518532972576,-0.45833241925097,-0.483031185849188,-0.451259461268449,0.876471692828799,-0.0603921735928392,-0.535682739854926,-0.247271721220179,-0.392107791114522,-0.615673075847157,-0.662251577142833,-0.690363718726083,1.71364144750515,-0.250683534720476,-0.55469382747684,-0.249017544798106,-0.313514796975411,-0.56638891358648,-0.630997843755653,-0.642595275966275,1.40990586872221
23430,58,0.135283326403066,-0.57787873446976,-0.420999039517781,-0.516690616814319,-0.568255045728249,-0.650791087801169,-0.628832437250075,1.33740939063337,0.300238803205974,-0.367505211696108,-0.271360257464215,-0.421821651342594,-0.45833241925097,-0.478192424948304,-0.447995673198527,0.88791116085616,-0.0989519953594442,-0.554668751934597,-0.25296690849024,-0.385168212449262,-0.629310819594724,-0.644026892042709,-0.663475889111599,1.7210948705796,-0.308999056469437,-0.531434961316288,-0.267926724852259,-0.317873766912532,-0.583985347587459,-0.592648871332886,-0.642769064500269,1.39528683211038
23440,58,0.0793437457298242,-0.594417077880856,-0.422908309123867,-0.516219462823379,-0.557822449367685,-0.66105229493759,-0.653877603647534,1.32529791772826,0.346922467550871,-0.33914062006524,-0.271360257464215,-0.421821651342594,-0.45833241925097,-0.478192424948304,-0.443466783059097,0.890762699223132,-0.0586041343369719,-0.588585880447958,-0.239452173292379,-0.408901213672459,-0.625995120045607,-0.630379968486206,-0.673683439244263,1.72115648638767,-0.344440245766897,-0.640516207996406,-0.267060635908215,-0.342854770488439,-0.564022838439015,-0.602068443698553,-0.612791586993553,1.3611971622186
23450,53,0.0667518932203904,-0.60173604957489,-0.423102420500846,-0.51227320271758,-0.568072197452089,-0.658451509626247,-0.651344139203256,1.33338159631285,0.364099851329383,-0.305258040296094,-0.270369820174578,-0.421821651342594,-0.45833241925097,-0.482721756083977,-0.451465448537693,0.887113390135606,-0.162909361096908,-0.542311450740022,-0.236352976287827,-0.408399015608342,-0.604882093480976,-0.623653938544231,-0.65733129962904,1.70592238352185,-0.351659847104158,-0.655999591475866,-0.270704350739238,-0.34963923337206,-0.57934215805487,-0.592078433978484,-0.577966410001122,1.38492529154375
23460,54,0.048159471660753,-0.604571125930869,-0.42329117423969,-0.50894369070651,-0.564568984375129,-0.656179464940671,-0.66164221446144,1.34578653954812,0.368165459727968,-0.299666916312964,-0.274674943452593,-0.42020955726031,-0.469927406320712,-0.47870335371406,-0.451465448537693,0.894651743126499,-0.16273829891899,-0.489398410075634,-0.247630699373667,-0.405907770809173,-0.580991137593786,-0.613870717164422,-0.637905215944605,1.71885712575647,-0.316511065712356,-0.639377736154713,-0.267574199898754,-0.366103714202926,-0.587773879906292,-0.630456026571565,-0.593960893147,1.37302626647884
23470,59,0.0506068123022384,-0.644370971323155,-0.430612136740831,-0.505830886478122,-0.579377881479723,-0.66037402220518,-0.664729978919632,1.34062037031626,0.407527790444532,-0.278158695426434,-0.272053915393567,-0.418462911461807,-0.464862945892302,-0.47870335371406,-0.451465448537693,0.901082341080766,-0.18038994914582,-0.561819782741104,-0.256325013232766,-0.404274193244579,-0.583522622472558,-0.617188441796352,-0.630265853893306,1.69307367417372,-0.288348281084503,-0.618496855829345,-0.263994839510138,-0.374280706464727,-0.572609779707696,-0.637383750635484,-0.600504205065988,1.38833098832427
23480,59,0.0475469854913708,-0.59652399130948,-0.431157581554513,-0.510494356460865,-0.57977558642896,-0.670646011880675,-0.665311978824049,1.33637735572486,0.445676871098426,-0.262504235559367,-0.275886407843212,-0.413002195017905,-0.4624138561954,-0.475920858931613,-0.446014431145973,0.907614166518096,-0.237835608762787,-0.558722570243011,-0.242068835552865,-0.407356724981374,-0.581440177282256,-0.628725363311218,-0.64308867752201,1.68097619434026,-0.255811471081405,-0.64213669562613,-0.260413048621942,-0.381144355981076,-0.557712819612859,-0.607331001708489,-0.605741271658811,1.39124936592756
23490,61,0.0726328250913515,-0.58001151270014,-0.431157581554513,-0.510494356460865,-0.571567405279384,-0.670646011880675,-0.665311978824049,1.33637735572486,0.441767324879865,-0.265027518766908,-0.275886407843212,-0.413002195017905,-0.460062713049646,-0.474612694542268,-0.453650460087139,0.905310591304636,-0.121862233941015,-0.594144491996941,-0.254437707319636,-0.418638376595686,-0.586216273482096,-0.623628366607335,-0.607539080823029,1.70770945598256,-0.251845364367526,-0.641080183002835,-0.260141575541375,-0.340423581336885,-0.561454286808236,-0.597821216777134,-0.612306528651717,1.38450688099296
23500,54,0.0208309808043003,-0.53563931262751,-0.423132677329082,-0.506721212841922,-0.571567405279384,-0.652316596276169,-0.665311978824049,1.35746324567831,0.41301433535421,-0.274771508540971,-0.275886407843212,-0.409320256292977,-0.456003458707619,-0.474612694542268,-0.458551402273906,0.896336815821187,-0.202936455608923,-0.629536056542918,-0.260763203115871,-0.405352202731449,-0.603394225644808,-0.622157766356428,-0.606158195636085,1.66332404347918,-0.34809000193415,-0.653565275307888,-0.278292571792947,-0.322306142757025,-0.557840547668985,-0.633706880273929,-0.596757170270727,1.40021435385204
23510,56,-0.0129417720820846,-0.55327129261579,-0.423132677329082,-0.514064424382388,-0.546201293662286,-0.653028515186075,-0.665311978824049,1.35038744344752,0.423972159100294,-0.264158929490548,-0.275886407843212,-0.409320256292977,-0.456003458707619,-0.472041466688115,-0.458551402273906,0.898903135423952,-0.167738373463421,-0.59531137070147,-0.273419207094377,-0.411329045886438,-0.622935203298713,-0.642135625846984,-0.604461503217006,1.69831492140391,-0.284746140687602,-0.649538755828074,-0.281591773948921,-0.322858679014504,-0.540435257755945,-0.606854518021829,-0.560927795419599,1.41253130831293
23520,53,-0.0662288182967733,-0.599138675148236,-0.420724530883768,-0.513266570250807,-0.552566931268685,-0.670469442412654,-0.666149410669522,1.32666910030046,0.401027513530921,-0.282682336813339,-0.275886407843212,-0.409320256292977,-0.456003458707619,-0.472041466688115,-0.458551402273906,0.887284812735158,-0.150783738416737,-0.505301088895432,-0.28741954620709,-0.435664333115684,-0.604241464745311,-0.609451939511468,-0.591861715031307,1.68651707965701,-0.286676417569726,-0.613942585565732,-0.284798652985185,-0.317051095223724,-0.560398669146384,-0.598004072815083,-0.570324863663147,1.40468386791675
23530,58,0.010030564034605,-0.56666107856617,-0.421436162025451,-0.522098986307923,-0.548006375944493,-0.652717616654514,-0.663650378807395,1.3725778252221,0.37133715102226,-0.299106566597525,-0.274820854929394,-0.409320256292977,-0.452142456554134,-0.475725889718563,-0.458551402273906,0.88454549050181,-0.0522634687938917,-0.451063024856408,-0.280472168940408,-0.437497815288702,-0.600488712622038,-0.601615477659986,-0.575053428946877,1.67893601050764,-0.232705897725738,-0.704438893704783,-0.2651114669047,-0.310473714111844,-0.534022494219137,-0.617065054196985,-0.571374627509758,1.39325441609675
23540,56,0.0550581870568628,-0.512916906551078,-0.424115550086643,-0.5288169343039,-0.548006375944493,-0.622171964636924,-0.673791794413845,1.39836217674093,0.388904479648702,-0.290683264876064,-0.282185907291336,-0.409320256292977,-0.452142456554134,-0.473519399013637,-0.448514681467543,0.889374628769232,-0.231664328465599,-0.516678035143565,-0.287638770987281,-0.429842360845932,-0.588469453338213,-0.603765458815655,-0.58980656800566,1.65212888963924,-0.268105207919819,-0.681324220400861,-0.244030887833014,-0.328972081915864,-0.564492497729002,-0.625116170114914,-0.574223594344623,1.37083648807785
23550,59,0.0772056438487309,-0.52564554281444,-0.428599690920231,-0.516319094266212,-0.542263239728771,-0.624589551822147,-0.677527965320001,1.39228540239063,0.382132859299867,-0.28846391306605,-0.282185907291336,-0.409320256292977,-0.452142456554134,-0.47069020623975,-0.446482146925328,0.894227330328674,-0.168168090275036,-0.606557289688167,-0.278038508709607,-0.420736995776843,-0.581564563554851,-0.593150157165009,-0.592982327072801,1.67172917809131,-0.15076981094127,-0.592072745026981,-0.227272080825423,-0.335583321912289,-0.579052512261352,-0.610677957951619,-0.587350255513272,1.39215742235953
23560,53,0.0905300395548441,-0.498209181883352,-0.423958061566934,-0.516319094266212,-0.542263239728771,-0.624589551822147,-0.683307378070074,1.39121111289605,0.256485805301337,-0.467794007808265,-0.284881092865362,-0.407821188537902,-0.457419439364414,-0.467931369046852,-0.465157369655817,0.8657062884813,-0.221279539167977,-0.652515823163186,-0.278757800595778,-0.400744787753541,-0.592724871204152,-0.589160382762096,-0.599740863804269,1.65469493005549,-0.253631042176748,-0.630050506283009,-0.24053342085671,-0.330501229832526,-0.578650686924338,-0.60205485554876,-0.602040910942339,1.37805817524412
23570,52,0.111093760795606,-0.471496338768976,-0.423958061566934,-0.516319094266212,-0.542263239728771,-0.628990750946022,-0.681118145847222,1.3996776801687,0.266654356041443,-0.447158561760918,-0.273300411918071,-0.406724800998807,-0.451567601813109,-0.475624373356856,-0.472863494397071,0.873372059099078,-0.253363146346358,-0.635611253394421,-0.256001882780171,-0.42054893077287,-0.583330138118838,-0.592776282724476,-0.588543232958566,1.66079440798507,-0.300604734395471,-0.671799374047763,-0.22694206337765,-0.309912872513313,-0.564838850621816,-0.630993641681331,-0.598297667548385,1.3292629921303
23580,59,0.111093760795606,-0.471496338768976,-0.423958061566934,-0.516319094266212,-0.542263239728771,-0.628990750946022,-0.681118145847222,1.3996776801687,0.319360369421147,-0.420768410889487,-0.269707374276455,-0.406724800998807,-0.451567601813109,-0.471565633458051,-0.472863494397071,0.87375320440389,-0.166293692124574,-0.559667184010854,-0.271516561393227,-0.441266383905023,-0.543457472363187,-0.606278935059333,-0.625652416215392,1.64667037989171,-0.316785511487882,-0.638964899010369,-0.230486855224845,-0.289711548488895,-0.566850130550667,-0.621368088533919,-0.587729477440444,1.37152802544906
23590,52,0.111093760795606,-0.471496338768976,-0.423958061566934,-0.516319094266212,-0.542263239728771,-0.628990750946022,-0.681118145847222,1.3996776801687,0.35592632796358,-0.402506660479819,-0.265740275185966,-0.406724800998807,-0.451567601813109,-0.466760100324486,-0.466328695672078,0.879179167490919,-0.140673747118745,-0.500509588946474,-0.279254428952346,-0.443937809942282,-0.534096739103352,-0.582404211069355,-0.622643381103307,1.6860780207255,-0.231468907105615,-0.600519333922594,-0.238991773451371,-0.266392637740884,-0.548807418351555,-0.637948422789736,-0.581236892798329,1.44905379253912
23600,57,0.102482905886386,-0.521967196945551,-0.420857874194843,-0.505293436774853,-0.557719711574417,-0.63399703224866,-0.682002047784369,1.39496803044684,0.274803851248123,-0.438222514437116,-0.265740275185966,-0.401990408090775,-0.450576170464194,-0.462266563088674,-0.466328695672078,0.861476657847391,-0.135053884612317,-0.506540463959574,-0.288063888054954,-0.445848150110584,-0.511006714449736,-0.594743992461246,-0.604528569838053,1.6593393519329,-0.286803437944055,-0.636516376475535,-0.23860346620582,-0.286683015476636,-0.554760611056946,-0.644375298861867,-0.570542737570933,1.39474295618492
23610,49,0.108964133826303,-0.519392120946536,-0.4132944142735,-0.508350699828732,-0.557719711574417,-0.63399703224866,-0.682002047784369,1.39191725281313,0.105462988196358,-0.46807596110726,-0.265740275185966,-0.401990408090775,-0.450576170464194,-0.462266563088674,-0.466328695672078,0.84570290723034,-0.16396564509529,-0.563118863243696,-0.280672985591748,-0.434965409540455,-0.49440460558223,-0.603406017716323,-0.596274419693037,1.61865396904797,-0.144429077960304,-0.574483743714487,-0.240514437684541,-0.273568270396766,-0.553179620070517,-0.635381455776653,-0.56874151409148,1.46742028831484
23620,60,0.108964133826303,-0.519392120946536,-0.4132944142735,-0.508350699828732,-0.557719711574417,-0.63399703224866,-0.682002047784369,1.39191725281313,0.126133523321112,-0.519387080827467,-0.267866574173605,-0.396084150601949,-0.454965822281534,-0.474382863254077,-0.459296017089711,0.841361986558023,-0.0448159428767813,-0.535214721271428,-0.285184918198128,-0.411574736196118,-0.503878593580469,-0.595177570951742,-0.592906915991356,1.64644700990503,-0.272353013681583,-0.643920084604707,-0.244329926864366,-0.249177255690647,-0.560300218361809,-0.660626366872782,-0.612138938693731,1.41480314247619
23630,61,0.137992979782438,-0.522386878570547,-0.4132944142735,-0.499289725626015,-0.552569225139716,-0.640067351812655,-0.682002047784369,1.39191725281313,0.227960398229941,-0.420563146003673,-0.267866574173605,-0.396084150601949,-0.467801585052343,-0.474382863254077,-0.449636066754468,0.841953761884872,-0.141020530624826,-0.689652708258193,-0.299013626698335,-0.431618265485497,-0.491840500324404,-0.620090135851258,-0.61270251319572,1.64544557471625,-0.164637486710314,-0.550648825049563,-0.224676351411935,-0.245566452110231,-0.556233227456762,-0.674164352654372,-0.62240450376036,1.40108624815488
23640,57,0.137992979782438,-0.522386878570547,-0.4132944142735,-0.499289725626015,-0.552569225139716,-0.640067351812655,-0.682002047784369,1.39191725281313,0.265224643413413,-0.37765438179651,-0.267866574173605,-0.396084150601949,-0.474723701909576,-0.464233838878355,-0.449636066754468,0.849194695825053,-0.15765960659589,-0.718860593952501,-0.302747658840295,-0.431854538078128,-0.502669921789547,-0.624069548267081,-0.60895412645588,1.65608847560234,-0.295890835458828,-0.572906531082261,-0.23654559641446,-0.2306544332364,-0.539992609843409,-0.671228738914857,-0.632602026995509,1.33439981351958
23650,55,0.155523900693563,-0.530239844524588,-0.4132944142735,-0.502066554843282,-0.545616972888454,-0.639120253413997,-0.684693840020235,1.38923160531153,0.205546515499791,-0.40379435586379,-0.263905545959357,-0.390738531597803,-0.479483215665421,-0.463946045494161,-0.449636066754468,0.838428089920956,-0.176653382110112,-0.617176889831884,-0.30680380562975,-0.446253324776604,-0.503530700188794,-0.613379060211225,-0.598876112545876,1.64833432453708,-0.222522582100678,-0.609263055662078,-0.262709370949733,-0.239264141307396,-0.589041051391234,-0.658935617865617,-0.632412957708732,1.39009800229551
23660,56,0.177494868249385,-0.515065265071802,-0.4132944142735,-0.488769822855932,-0.553909800127623,-0.642574707757768,-0.688387152136132,1.38298554144635,0.231027572025761,-0.377866576197158,-0.258882200227202,-0.390738531597803,-0.479483215665421,-0.462462167477458,-0.446132986198747,0.846933989441771,-0.257212068823154,-0.506347213756426,-0.295513613478019,-0.452867930919214,-0.489280273717446,-0.627331923426806,-0.606652973553905,1.62503097691195,-0.18846096370167,-0.605848767399845,-0.26699883093029,-0.265211823986167,-0.576240837763663,-0.645875868291691,-0.643220809482904,1.39391521977627
23670,63,0.177494868249385,-0.515065265071802,-0.4132944142735,-0.488769822855932,-0.553909800127623,-0.642574707757768,-0.688387152136132,1.38298554144635,0.230856485416487,-0.386811056873226,-0.263304475270925,-0.390738531597803,-0.479483215665421,-0.456842339351496,-0.446132986198747,0.842673326379921,-0.122833991246931,-0.54622392170559,-0.318932308586701,-0.460816256607236,-0.499825954243938,-0.587291810833503,-0.60215348822443,1.64687288494676,-0.228451393039801,-0.583108510132125,-0.242326861926754,-0.296381942620125,-0.597577182557092,-0.598976201320339,-0.667767189931871,1.3877477125246
23680,58,0.180531850386278,-0.532945212440204,-0.417063277724194,-0.484397076295139,-0.555857707246542,-0.645234785862699,-0.682075820329587,1.38545630102024,0.280282628981214,-0.331202252940005,-0.263304475270925,-0.390738531597803,-0.471839773985644,-0.456842339351496,-0.446132986198747,0.855679589212402,0.0378576622814201,-0.562815947511166,-0.329175894860293,-0.450039260380313,-0.497379147574783,-0.546311256992778,-0.620599207360675,1.70389176261846,-0.209891752816775,-0.62165853637835,-0.281222876299375,-0.304006122490143,-0.576435634949294,-0.570428086600432,-0.622909183261008,1.30401535538925
